Date;Ticker;price_Kre;log_return;vol_5d;vol_10d
2023-03-10;SVB;46.32066345214844;-0.04494065461994851;0.03243874999856136;0.028534451621817412
2023-03-11;SVB;NaN;NaN;NaN;NaN
2023-03-12;SVB;NaN;NaN;NaN;NaN
2023-03-13;SVB;40.6185417175293;-0.1313635014897076;0.04917270548820563;0.04437751801746178
2023-03-14;SVB;41.468379974365234;0.02070655358782227;0.06092078466341636;0.046621534061233934
2023-03-15;SVB;40.79216003417969;-0.016441301572414874;0.05907359272150766;0.04612806194218436
2023-03-16;SVB;42.22683334350586;0.03456597326762037;0.06593586824731971;0.05068676365605384
2023-03-17;SVB;39.69559860229492;-0.06181556508232181;0.06746622609644493;0.04995355281325606
