date;price;log_return;vol_5d;vol_10d
;Kre;;;
2023-03-10;46.3206672668457;-0.04494049353083393;0.032438796576144305;0.02853446372284139
2023-03-13;40.618534088134766;-0.13136377167417812;0.04917282642855444;0.04437759195561437
2023-03-14;41.4683723449707;0.02070655743715119;0.060920904174334475;0.04662161057580557
2023-03-15;40.79215621948242;-0.016441211106841477;0.059073714203881245;0.04612814648980215
2023-03-16;42.226829528808594;0.03456597644484501;0.06593596923974672;0.05068684049442755

2023-03-17;39.69559860229492;-0.06181547474409045;0.06746632269298908;0.049953623484899796
